id,recording_id,user_id,stage_type,substep,attempt,started_at,completed_at,duration_seconds,status,error_message,meta,created_at
1577,993,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-03-05 21:42:32.283438+03,2026-03-05 21:42:32.546254+03,0.262816,COMPLETED,,,2026-03-05 21:42:32.287577+03
1599,929,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-05 21:44:05.241398+03,2026-03-05 21:45:05.55625+03,60.314852,COMPLETED,,{"platform": "vk"},2026-03-05 21:44:05.241884+03
1621,991,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-03-05 21:49:49.729443+03,2026-03-05 21:49:49.972173+03,0.24273,COMPLETED,,,2026-03-05 21:49:49.734322+03
1643,1019,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-07 16:53:54.62512+03,2026-03-07 16:54:58.874984+03,64.249864,COMPLETED,,{"file_size": 223768959},2026-03-07 16:53:54.6257+03
1665,1018,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-07 18:50:22.281249+03,2026-03-07 18:50:36.090309+03,13.80906,FAILED,Failed to download from Yandex Disk,null,2026-03-07 18:50:22.286587+03
1687,1021,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-03-09 00:20:12.639444+03,2026-03-09 00:20:28.99016+03,16.350716,COMPLETED,,,2026-03-09 00:20:12.644634+03
1709,1021,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-03-09 00:21:43.601705+03,2026-03-09 00:26:26.533651+03,282.931946,COMPLETED,,{"platform": "youtube"},2026-03-09 00:21:43.602109+03
1731,1031,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-09 00:43:59.098986+03,2026-03-09 00:44:09.761546+03,10.66256,FAILED,ERROR: unable to download video data: HTTP Error 413: Payload Too Large,null,2026-03-09 00:43:59.099408+03
1745,1082,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-11 22:48:24.821493+03,2026-03-11 22:50:07.490422+03,102.668929,COMPLETED,,{"file_size": 177427265},2026-03-11 22:48:24.822122+03
1767,1047,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-03-11 22:50:17.674823+03,2026-03-11 22:50:55.180456+03,37.505633,COMPLETED,,{"platform": "youtube"},2026-03-11 22:50:17.675368+03
1789,1058,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-03-11 22:51:45.114934+03,2026-03-11 22:51:45.131899+03,0.016965,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-11 22:51:45.117799+03
1810,1090,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-03-11 22:52:05.830989+03,2026-03-11 22:52:07.051615+03,1.220626,COMPLETED,,,2026-03-11 22:52:05.835697+03
1830,1045,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-03-11 22:52:46.778631+03,2026-03-11 22:53:07.172843+03,20.394212,COMPLETED,,{"model": "fireworks", "words": 6877, "language": "ru"},2026-03-11 22:52:46.78125+03
1849,1053,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-03-11 22:53:17.423602+03,2026-03-11 22:53:18.430068+03,1.006466,COMPLETED,,,2026-03-11 22:53:17.427168+03
1866,1112,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-03-11 22:53:47.84792+03,2026-03-11 22:54:19.002783+03,31.154863,COMPLETED,,{"model": "fireworks", "words": 7451, "language": "ru"},2026-03-11 22:53:47.85088+03
844,725,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-02-19 21:29:31.730151+03,2026-02-19 21:29:31.743232+03,0.013081,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-19 21:29:31.733842+03
864,740,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-19 21:31:57.587696+03,2026-02-19 21:32:09.666049+03,12.078353,COMPLETED,,null,2026-02-19 21:31:57.590448+03
884,725,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-19 21:32:11.242253+03,2026-02-19 21:34:02.114108+03,110.871855,COMPLETED,,{"platform": "youtube"},2026-02-19 21:32:11.242643+03
904,739,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-20 19:23:12.167362+03,2026-02-20 19:23:12.401181+03,0.233819,COMPLETED,,,2026-02-20 19:23:12.17227+03
924,758,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-20 19:23:43.484271+03,2026-02-20 19:23:44.245132+03,0.760861,COMPLETED,,,2026-02-20 19:23:43.491204+03
944,762,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-20 21:40:17.414536+03,2026-02-20 21:40:17.74854+03,0.334004,COMPLETED,,,2026-02-20 21:40:17.420249+03
964,775,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-02-23 01:00:39.809262+03,2026-02-23 01:01:05.224914+03,25.415652,COMPLETED,,null,2026-02-23 01:00:39.812416+03
984,775,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-02-23 01:02:31.781328+03,2026-02-23 01:02:31.836105+03,0.054777,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-23 01:02:31.812449+03
1004,790,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-23 01:07:44.298979+03,2026-02-23 01:07:44.537876+03,0.238897,COMPLETED,,,2026-02-23 01:07:44.304792+03
1024,783,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-23 01:08:35.920732+03,2026-02-23 01:09:13.730675+03,37.809943,COMPLETED,,{"platform": "vk"},2026-02-23 01:08:35.921417+03
1070,808,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-02-27 00:29:00.721222+03,2026-02-27 00:29:06.832662+03,6.11144,COMPLETED,,null,2026-02-27 00:29:00.72485+03
1094,803,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-02-27 00:31:23.199406+03,2026-02-27 00:31:32.591674+03,9.392268,COMPLETED,,null,2026-02-27 00:31:23.202054+03
1119,810,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-27 00:32:05.109717+03,2026-02-27 00:33:41.64296+03,96.533243,COMPLETED,,{"platform": "youtube"},2026-02-27 00:32:05.110107+03
1144,811,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-02-27 00:33:10.301395+03,2026-02-27 00:36:12.241803+03,181.940408,COMPLETED,,{"platform": "vk"},2026-02-27 00:33:10.302254+03
1167,812,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-02-27 00:36:38.859699+03,2026-02-27 00:38:09.908911+03,91.049212,COMPLETED,,{"platform": "vk"},2026-02-27 00:36:38.860198+03
1191,842,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-27 00:38:49.26584+03,2026-02-27 00:38:52.398738+03,3.132898,COMPLETED,,,2026-02-27 00:38:49.271101+03
1238,892,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-03-01 13:10:13.857712+03,2026-03-01 13:10:15.251257+03,1.393545,COMPLETED,,,2026-03-01 13:10:13.86544+03
1214,879,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-01 13:07:32.783263+03,2026-03-01 13:10:53.551432+03,200.768169,COMPLETED,,{"file_size": 247594698},2026-03-01 13:07:32.783581+03
1262,877,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-03-01 13:11:03.914063+03,2026-03-01 13:11:10.709162+03,6.795099,COMPLETED,,,2026-03-01 13:11:03.918604+03
1285,873,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-01 13:11:53.730169+03,2026-03-01 13:13:42.633628+03,108.903459,COMPLETED,,{"platform": "vk"},2026-03-01 13:11:53.730722+03
1309,905,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-03-02 15:26:28.615743+03,2026-03-02 15:26:35.4448+03,6.829057,COMPLETED,,,2026-03-02 15:26:28.621073+03
1332,898,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-02 15:27:08.932419+03,2026-03-02 15:27:26.471557+03,17.539138,COMPLETED,,{"platform": "vk"},2026-03-02 15:27:08.932929+03
1355,921,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_video,1,2026-03-03 13:59:24.883576+03,2026-03-03 13:59:25.430619+03,0.547043,COMPLETED,,,2026-03-03 13:59:24.888741+03
1397,921,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-03-03 14:55:59.89175+03,2026-03-03 14:56:27.51939+03,27.62764,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-03 14:55:59.893768+03
1420,927,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-03-04 12:13:55.495154+03,2026-03-04 12:13:55.520363+03,0.025209,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-04 12:13:55.505931+03
1442,936,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-03-04 12:15:36.156879+03,2026-03-04 12:15:36.534843+03,0.377964,COMPLETED,,,2026-03-04 12:15:36.165493+03
1464,902,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-03-04 12:17:38.801453+03,2026-03-04 12:17:39.398108+03,0.596655,COMPLETED,,,2026-03-04 12:17:38.80725+03
1486,946,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-03-04 12:18:30.883874+03,2026-03-04 12:18:31.76568+03,0.881806,COMPLETED,,,2026-03-04 12:18:30.888517+03
1534,1002,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-03-05 21:41:21.171503+03,2026-03-05 21:41:21.546622+03,0.375119,COMPLETED,,,2026-03-05 21:41:21.175509+03
1556,929,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-03-05 21:41:48.648288+03,2026-03-05 21:41:49.942119+03,1.293831,COMPLETED,,,2026-03-05 21:41:48.654173+03
1512,989,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-05 21:39:51.610923+03,2026-03-05 21:43:03.105857+03,191.494934,COMPLETED,,{"file_size": 465690378},2026-03-05 21:39:51.611347+03
1578,993,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-03-05 21:42:32.624821+03,2026-03-05 21:43:52.081629+03,79.456808,COMPLETED,,{"model": "fireworks", "words": 3741, "language": "ru"},2026-03-05 21:42:32.627815+03
1600,989,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-03-05 21:44:15.493399+03,2026-03-05 21:44:15.542137+03,0.048738,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-05 21:44:15.519341+03
1622,991,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-03-05 21:49:50.073017+03,2026-03-05 21:50:01.277807+03,11.20479,COMPLETED,,{"model": "fireworks", "words": 6401, "language": "ru"},2026-03-05 21:49:50.075795+03
1644,1019,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-03-07 16:54:58.993696+03,2026-03-07 16:55:11.527716+03,12.53402,COMPLETED,,null,2026-03-07 16:54:58.999456+03
1666,1018,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-07 18:54:14.133555+03,2026-03-07 18:54:30.906851+03,16.773296,FAILED,Failed to download from Yandex Disk,null,2026-03-07 18:54:14.138836+03
1688,1001,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,,1,2026-03-09 00:20:13.722607+03,2026-03-09 00:20:36.381842+03,22.659235,COMPLETED,,null,2026-03-09 00:20:13.726888+03
1710,1021,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-03-09 00:21:43.897234+03,2026-03-09 00:26:13.480038+03,269.582804,COMPLETED,,{"platform": "vk"},2026-03-09 00:21:43.897777+03
1732,1029,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-09 00:48:50.120541+03,2026-03-09 00:48:50.612681+03,0.49214,FAILED,Failed to download from Yandex Disk: _14 28.02 Нейронные сети и глубокое обучение_2 поток.mp4,null,2026-03-09 00:48:50.121013+03
1768,1082,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-03-11 22:50:17.855298+03,2026-03-11 22:50:35.95944+03,18.104142,COMPLETED,,{"model": "fireworks", "words": 4311, "language": "ru"},2026-03-11 22:50:17.85748+03
1746,1064,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-11 22:48:24.828769+03,2026-03-11 22:51:41.295088+03,196.466319,COMPLETED,,{"file_size": 151362721},2026-03-11 22:48:24.829181+03
1790,1058,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-03-11 22:51:45.134236+03,2026-03-11 22:52:02.024803+03,16.890567,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-11 22:51:45.136498+03
1811,1090,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-03-11 22:52:07.064695+03,2026-03-11 22:52:07.667522+03,0.602827,COMPLETED,,,2026-03-11 22:52:07.070384+03
1850,1053,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-03-11 22:53:18.439955+03,2026-03-11 22:53:18.976688+03,0.536733,COMPLETED,,,2026-03-11 22:53:18.444681+03
1867,1092,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-03-11 22:53:50.42733+03,2026-03-11 22:53:51.745283+03,1.317953,COMPLETED,,,2026-03-11 22:53:50.432361+03
1831,1064,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-11 22:52:46.803156+03,2026-03-11 22:54:08.415255+03,81.612099,COMPLETED,,{"platform": "vk"},2026-03-11 22:52:46.803676+03
1890,1091,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-03-11 22:55:02.536067+03,2026-03-11 22:55:08.166469+03,5.630402,COMPLETED,,,2026-03-11 22:55:02.540772+03
1880,1053,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-11 22:54:27.249036+03,2026-03-11 22:56:40.359631+03,133.110595,COMPLETED,,{"platform": "vk"},2026-03-11 22:54:27.249629+03
845,725,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-02-19 21:29:31.731174+03,2026-02-19 21:29:41.926024+03,10.19485,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-19 21:29:31.738337+03
865,740,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-19 21:31:57.594295+03,2026-02-19 21:32:06.23837+03,8.644075,COMPLETED,,,2026-02-19 21:31:57.598602+03
885,722,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-19 21:32:11.269284+03,2026-02-19 21:34:18.192669+03,126.923385,COMPLETED,,{"platform": "youtube"},2026-02-19 21:32:11.269669+03
905,739,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-20 19:23:12.487864+03,2026-02-20 19:23:27.871959+03,15.384095,COMPLETED,,{"model": "fireworks", "words": 214, "language": "ru"},2026-02-20 19:23:12.490792+03
925,758,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-20 19:23:44.257056+03,2026-02-20 19:23:44.495613+03,0.238557,COMPLETED,,,2026-02-20 19:23:44.261653+03
945,762,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-20 21:40:17.846874+03,2026-02-20 21:40:37.464054+03,19.61718,COMPLETED,,{"model": "fireworks", "words": 5572, "language": "ru"},2026-02-20 21:40:17.854274+03
965,775,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-02-23 01:00:39.817126+03,2026-02-23 01:00:58.042962+03,18.225836,COMPLETED,,,2026-02-23 01:00:39.821734+03
985,775,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-02-23 01:02:31.813385+03,2026-02-23 01:02:49.607815+03,17.79443,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-23 01:02:31.82264+03
1005,781,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-23 01:07:44.416421+03,2026-02-23 01:07:46.302167+03,1.885746,COMPLETED,,,2026-02-23 01:07:44.422021+03
1025,791,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-23 01:08:45.451743+03,2026-02-23 01:08:57.719974+03,12.268231,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-23 01:08:45.454425+03
1071,808,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-02-27 00:29:00.728785+03,2026-02-27 00:29:05.310027+03,4.581242,COMPLETED,,,2026-02-27 00:29:00.733907+03
1095,803,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-02-27 00:31:23.206912+03,2026-02-27 00:31:30.090372+03,6.88346,COMPLETED,,,2026-02-27 00:31:23.211556+03
1120,803,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-02-27 00:32:05.700763+03,2026-02-27 00:34:38.987905+03,153.287142,COMPLETED,,{"platform": "vk"},2026-02-27 00:32:05.701292+03
1145,827,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-27 00:33:24.112412+03,2026-02-27 00:36:14.178662+03,170.06625,COMPLETED,,{"platform": "vk"},2026-02-27 00:33:24.11299+03
1168,831,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-27 00:36:39.980733+03,2026-02-27 00:36:42.965753+03,2.98502,COMPLETED,,,2026-02-27 00:36:39.985904+03
1192,842,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-27 00:38:52.409895+03,2026-02-27 00:38:53.919209+03,1.509314,COMPLETED,,,2026-02-27 00:38:52.415141+03
1239,892,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-03-01 13:10:15.261686+03,2026-03-01 13:10:15.726468+03,0.464782,COMPLETED,,,2026-03-01 13:10:15.266227+03
1215,873,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-01 13:07:32.784776+03,2026-03-01 13:10:20.117071+03,167.332295,COMPLETED,,{"file_size": 744661790},2026-03-01 13:07:32.785109+03
1263,889,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-03-01 13:11:08.903625+03,2026-03-01 13:11:12.722828+03,3.819203,COMPLETED,,,2026-03-01 13:11:08.908273+03
1286,877,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-01 13:12:03.566995+03,2026-03-01 13:13:20.328509+03,76.761514,COMPLETED,,{"platform": "vk"},2026-03-01 13:12:03.567482+03
1310,905,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-03-02 15:26:35.465177+03,2026-03-02 15:26:36.968821+03,1.503644,COMPLETED,,,2026-03-02 15:26:35.471269+03
1333,905,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-03-02 15:27:28.441948+03,2026-03-02 15:27:56.192277+03,27.750329,COMPLETED,,{"platform": "vk"},2026-03-02 15:27:28.44248+03
1356,921,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,trim_audio,1,2026-03-03 13:59:25.441117+03,2026-03-03 13:59:25.660737+03,0.21962,COMPLETED,,,2026-03-03 13:59:25.445482+03
1398,890,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-03-03 14:56:01.715288+03,2026-03-03 14:56:04.876213+03,3.160925,COMPLETED,,,2026-03-03 14:56:01.720336+03
1421,927,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-03-04 12:13:55.521061+03,2026-03-04 12:14:36.827051+03,41.30599,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-04 12:13:55.524462+03
1443,936,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-03-04 12:15:36.547925+03,2026-03-04 12:15:36.692113+03,0.144188,COMPLETED,,,2026-03-04 12:15:36.552371+03
1465,947,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-03-04 12:17:39.006893+03,2026-03-04 12:18:08.651147+03,29.644254,COMPLETED,,{"model": "fireworks", "words": 6212, "language": "ru"},2026-03-04 12:17:39.012601+03
1487,946,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-03-04 12:18:31.780313+03,2026-03-04 12:18:32.043414+03,0.263101,COMPLETED,,,2026-03-04 12:18:31.786559+03
1513,1003,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-05 21:39:51.611778+03,2026-03-05 21:40:41.921255+03,50.309477,COMPLETED,,{"file_size": 110019895},2026-03-05 21:39:51.612124+03
1535,1002,01KFHA268GJEDP4Z5C8Z3CBEQD,TRANSCRIBE,,1,2026-03-05 21:41:21.641962+03,2026-03-05 21:42:28.510258+03,66.868296,COMPLETED,,{"model": "fireworks", "words": 6546, "language": "ru"},2026-03-05 21:41:21.645098+03
1579,994,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-03-05 21:42:43.821931+03,2026-03-05 21:42:43.833282+03,0.011351,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-05 21:42:43.824737+03
1557,983,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-03-05 21:41:49.023496+03,2026-03-05 21:44:00.81171+03,131.788214,FAILED,Transcription failed after 3 attempts,{"model": "fireworks", "language": "ru"},2026-03-05 21:41:49.026305+03
1601,989,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-03-05 21:44:15.549523+03,2026-03-05 21:45:16.681717+03,61.132194,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-03-05 21:44:15.551374+03
1623,991,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-03-05 21:50:01.389158+03,2026-03-05 21:50:01.419255+03,0.030097,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-05 21:50:01.403766+03
1645,1019,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-03-07 16:54:59.005919+03,2026-03-07 16:55:08.040218+03,9.034299,COMPLETED,,,2026-03-07 16:54:59.013079+03
1667,1018,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-07 18:54:53.193988+03,2026-03-07 18:55:08.624115+03,15.430127,FAILED,Failed to download from Yandex Disk,null,2026-03-07 18:54:53.198182+03
1689,1001,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,extract_audio,1,2026-03-09 00:20:13.73179+03,2026-03-09 00:20:29.739269+03,16.007479,COMPLETED,,,2026-03-09 00:20:13.736428+03
1711,1001,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-03-09 00:22:01.015009+03,2026-03-09 00:26:11.753625+03,250.738616,COMPLETED,,{"platform": "youtube"},2026-03-09 00:22:01.015415+03
1733,1031,01KFHA268GJEDP4Z5C8Z3CBEQD,DOWNLOAD,,1,2026-03-09 00:54:09.819561+03,2026-03-09 00:54:22.586761+03,12.7672,FAILED,ERROR: unable to download video data: HTTP Error 413: Payload Too Large,null,2026-03-09 00:54:09.819985+03
1769,1082,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-03-11 22:50:36.052057+03,2026-03-11 22:50:36.075209+03,0.023152,COMPLETED,,{"formats": ["srt", "vtt"]},2026-03-11 22:50:36.061573+03
1791,1064,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-03-11 22:51:48.541399+03,2026-03-11 22:51:50.165392+03,1.623993,COMPLETED,,,2026-03-11 22:51:48.545536+03
1812,1090,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-03-11 22:52:07.67988+03,2026-03-11 22:52:07.892671+03,0.212791,COMPLETED,,,2026-03-11 22:52:07.685247+03
1832,1046,01KFHA268GJEDP4Z5C8Z3CBEQD,TRIM,analyze_silence,1,2026-03-11 22:52:51.916408+03,2026-03-11 22:52:53.773319+03,1.856911,COMPLETED,,,2026-03-11 22:52:51.920127+03
1851,1053,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-03-11 22:53:18.989378+03,2026-03-11 22:53:19.188668+03,0.19929,COMPLETED,,,2026-03-11 22:53:18.992964+03
1747,1112,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-03-11 22:48:24.838971+03,2026-03-11 22:53:38.832584+03,313.993613,COMPLETED,,{"file_size": 189408341},2026-03-11 22:48:24.839399+03
1868,1092,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-03-11 22:53:51.755172+03,2026-03-11 22:53:52.403072+03,0.6479,COMPLETED,,,2026-03-11 22:53:51.759205+03
1881,1084,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-03-11 22:54:31.780612+03,2026-03-11 22:54:34.510138+03,2.729526,COMPLETED,,,2026-03-11 22:54:31.784885+03
846,725,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:VK,,1,2026-02-19 21:29:42.234848+03,2026-02-19 21:29:59.175169+03,16.940321,COMPLETED,,{"platform": "vk"},2026-02-19 21:29:42.235739+03
866,708,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-19 21:32:01.401505+03,2026-02-19 21:32:09.577912+03,8.176407,COMPLETED,,null,2026-02-19 21:32:01.406135+03
886,706,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-19 21:32:11.770297+03,2026-02-19 21:33:00.507415+03,48.737118,COMPLETED,,{"platform": "vk"},2026-02-19 21:32:11.770848+03
906,739,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-20 19:23:27.94699+03,2026-02-20 19:23:27.956374+03,0.009384,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-20 19:23:27.950292+03
926,758,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-20 19:23:44.593923+03,2026-02-20 19:24:02.953858+03,18.359935,COMPLETED,,{"model": "fireworks", "words": 4422, "language": "ru"},2026-02-20 19:23:44.596529+03
